CDS_CODE	COUNTY	DISTRICT	SCHOOL	HISPANIC	AM_IND	ASIAN	PAC_ISLD	FILIPINO	AFRICAN_AM	WHITE	TWO_MORE_RACES	NOT_REPORTED	TOTAL	YEAR
01612000134536	Alameda	Livermore Valley Joint Unified	Livermore High	93	1	29	3	11	4	221	26	0	388	1516
01612340130054	Alameda	Newark Unified	Newark Memorial High	185	2	66	6	44	21	79	10	0	413	1516
01612340130484	Alameda	Newark Unified	Crossroads High (Alternative)	22	1	2	0	1	2	3	0	0	31	1516
01612340135426	Alameda	Newark Unified	Bridgepoint High (Continuation)	29	0	2	2	2	6	3	0	0	44	1516
01612420110460	Alameda	New Haven Unified	Core Learning Academy at Conley-Caraballo High	50	0	5	4	9	8	5	2	0	83	1516
01612420110478	Alameda	New Haven Unified	Alternative Learning Academy at Conley-Caraballo H	0	0	1	0	0	0	0	0	0	1	1516
01612420126763	Alameda	New Haven Unified	Decoto School for Independent Study	23	0	1	1	7	3	3	1	0	39	1516
01612420134668	Alameda	New Haven Unified	James Logan High	222	1	206	24	199	62	47	31	0	792	1516
01612590000001	Alameda	Oakland Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	1	1	0	0	2	1516
01612590100065	Alameda	Oakland Unified	Oakland Unity High	57	0	1	0	0	0	0	0	3	61	1516
01612590100701	Alameda	Oakland Unified	MetWest High	22	0	2	0	0	16	1	0	0	41	1516
01612590106542	Alameda	Oakland Unified	Community Day High	1	0	0	0	0	0	0	0	0	1	1516
01612590106906	Alameda	Oakland Unified	Bay Area Technology	8	0	0	0	0	11	3	0	0	22	1516
01612590110189	Alameda	Oakland Unified	McClymonds High	3	0	0	1	0	30	0	0	2	36	1516
01612590111856	Alameda	Oakland Unified	American Indian Public High	3	0	21	0	0	2	0	0	0	26	1516
01612590112797	Alameda	Oakland Unified	Coliseum College Prep Academy	46	0	0	0	0	7	0	0	0	53	1516
01612590114868	Alameda	Oakland Unified	Oakland Charter High	36	0	30	0	0	1	0	0	0	67	1516
01612590115238	Alameda	Oakland Unified	ARISE High	52	1	0	0	0	0	0	0	0	53	1516
01612590115386	Alameda	Oakland Unified	Civicorps Corpsmember Academy	9	0	5	0	1	24	1	1	2	43	1516
01612590115667	Alameda	Oakland Unified	Oakland International High	42	0	17	0	0	3	8	0	3	73	1516
01612590118224	Alameda	Oakland Unified	Aspire Golden State College Preparatory Academy	46	0	0	0	1	9	0	1	0	57	1516
01612590118653	Alameda	Oakland Unified	Ralph J. Bunche High	14	0	1	0	0	37	0	0	1	53	1516
01612590119859	Alameda	Oakland Unified	Gateway to College at Laney College	6	1	0	0	0	3	0	1	1	12	1516
01612590125161	Alameda	Oakland Unified	Castlemont High	54	0	1	8	0	35	0	0	2	100	1516
01612590125716	Alameda	Oakland Unified	Fremont High	53	0	5	3	1	21	4	0	0	87	1516
01612590126748	Alameda	Oakland Unified	LPS Oakland R & D Campus	72	0	0	0	0	4	0	1	1	78	1516
01612590130146	Alameda	Oakland Unified	Rudsdale Continuation	38	0	2	2	0	54	2	1	0	99	1516
01612590130179	Alameda	Oakland Unified	Street Academy (Alternative)	5	0	0	0	0	4	1	0	0	10	1516
01612590130575	Alameda	Oakland Unified	LIFE Academy	50	0	2	0	2	1	3	0	0	58	1516
01612590130617	Alameda	Oakland Unified	Oakland Military Institute, College Preparatory Ac	40	0	12	0	2	8	4	0	0	66	1516
01612590130666	Alameda	Oakland Unified	Aspire Lionel Wilson College Preparatory Academy	104	0	1	0	0	16	1	0	0	122	1516
01612590132555	Alameda	Oakland Unified	Conservatory of Vocal/Instrumental Arts High	1	0	0	0	0	0	0	0	0	1	1516
01612590132688	Alameda	Oakland Unified	Dewey Academy	6	0	0	0	0	7	0	0	0	13	1516
01612590135905	Alameda	Oakland Unified	Oakland High	51	0	116	0	6	62	4	0	3	242	1516
01612590136051	Alameda	Oakland Unified	Oakland Technical High	76	0	70	1	9	127	109	15	4	411	1516
01612590137943	Alameda	Oakland Unified	Skyline High	88	0	56	4	5	69	20	2	4	248	1516
01612593030772	Alameda	Oakland Unified	Oakland School for the Arts	9	1	6	0	0	18	37	13	3	87	1516
01612596114011	Alameda	Oakland Unified	Independent Study, Sojourner Truth	12	0	2	0	1	12	2	0	2	31	1516
01612750000001	Alameda	Piedmont City Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	4	0	0	4	1516
01612750130286	Alameda	Piedmont City Unified	Millennium High Alternative	1	0	1	0	0	6	17	0	0	25	1516
01612750136515	Alameda	Piedmont City Unified	Piedmont High	5	0	28	0	5	4	135	3	0	180	1516
01612910134528	Alameda	San Leandro Unified	Lincoln High (Continuation)	57	0	3	1	4	19	5	3	0	92	1516
01612910137588	Alameda	San Leandro Unified	San Leandro High	234	3	74	10	55	84	52	15	1	528	1516
01613090111799	Alameda	San Lorenzo Unified	East Bay Arts High	9	0	1	1	3	2	3	0	0	19	1516
01613090114421	Alameda	San Lorenzo Unified	KIPP King Collegiate High	56	0	36	0	1	15	3	0	0	111	1516
01613090130849	Alameda	San Lorenzo Unified	Arroyo High	180	4	86	2	45	32	47	9	0	405	1516
01613090137745	Alameda	San Lorenzo Unified	Royal Sunset (Continuation)	48	0	1	3	2	20	12	0	0	86	1516
01613090137810	Alameda	San Lorenzo Unified	San Lorenzo High	163	1	22	1	23	32	21	3	0	266	1516
01750930132704	Alameda	Dublin Unified	Dublin High	84	2	129	3	50	27	152	29	0	476	1516
01750930138453	Alameda	Dublin Unified	Valley High (Continuation)	11	0	2	0	4	8	10	3	0	38	1516
01751010000000	Alameda	Pleasanton Unified	District Office	1	0	2	0	0	0	6	1	0	10	1516
01751010000001	Alameda	Pleasanton Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	1	1	0	0	2	1516
01751010130096	Alameda	Pleasanton Unified	Foothill High	46	1	145	3	16	18	228	18	0	475	1516
01751010130252	Alameda	Pleasanton Unified	Village High	7	0	4	0	0	1	26	0	0	38	1516
01751010130583	Alameda	Pleasanton Unified	Amador Valley High	61	1	196	2	15	12	328	8	0	623	1516
02100250230011	Alpine	Alpine County Office of Education	Alpine County Opportunity	0	6	0	0	0	0	0	0	0	6	1516
03100330330068	Amador	Amador County Office of Education	Amador County Special Education	0	2	0	0	0	0	4	1	0	7	1516
03739810330019	Amador	Amador County Unified	Independence High (Continuation)	5	1	0	0	0	0	11	0	0	17	1516
03739810330050	Amador	Amador County Unified	North Star Independent Study	3	1	0	0	0	0	26	1	0	31	1516
03739810330753	Amador	Amador County Unified	Amador High	18	3	0	0	0	0	96	5	1	123	1516
03739810334755	Amador	Amador County Unified	Argonaut High	16	6	1	0	1	0	65	4	4	97	1516
04100410114991	Butte	Butte County Office of Education	CORE Butte Charter	10	1	0	0	0	0	60	6	0	77	1516
04100410129817	Butte	Butte County Office of Education	Butte County Community School - LEAD	4	0	0	0	0	1	1	0	0	6	1516
04100410430066	Butte	Butte County Office of Education	Table Mountain	6	0	0	0	0	0	6	2	0	14	1516
04100410430090	Butte	Butte County Office of Education	Learning Community Charter	10	0	0	0	0	2	15	2	0	29	1516
04614080430207	Butte	Biggs Unified	Biggs Secondary Community Day	1	0	0	0	0	0	2	0	0	3	1516
04614080430827	Butte	Biggs Unified	Biggs High	10	1	1	0	0	0	23	2	0	37	1516
04614240120394	Butte	Chico Unified	Inspire School of Arts and Sciences	12	1	0	0	0	0	78	2	1	94	1516
04614240430199	Butte	Chico Unified	Oakdale	13	1	0	0	0	2	35	3	0	54	1516
04614240431502	Butte	Chico Unified	Fair View High (Continuation)	18	2	1	1	0	0	39	4	1	66	1516
04614240431676	Butte	Chico Unified	Chico High	88	5	39	1	5	18	236	4	4	400	1516
04614240437558	Butte	Chico Unified	Pleasant Valley High	76	6	38	3	5	4	263	8	1	404	1516
04614320433201	Butte	Durham Unified	Durham High	17	0	0	0	0	1	48	0	0	66	1516
04614400121509	Butte	Feather Falls Union Elementary	Ipakanni Early College Charter	1	4	1	0	0	0	5	0	0	11	1516
04614570125252	Butte	Golden Feather Union Elementary	Pivot Charter School North Valley	8	0	0	0	0	0	10	0	1	19	1516
04615150434803	Butte	Oroville Union High	Las Plumas High	42	14	17	0	1	4	84	19	0	181	1516
04615150435602	Butte	Oroville Union High	Oroville High	36	8	71	2	2	3	87	18	0	227	1516
04615150437566	Butte	Oroville Union High	Prospect High (Continuation)	15	3	3	0	1	0	17	13	0	52	1516
04615310121715	Butte	Paradise Unified	Paradise eLearning Charter Academy	1	0	0	0	0	0	11	2	0	14	1516
04615310432856	Butte	Paradise Unified	Ridgeview High (Continuation)	5	0	0	0	1	0	39	4	0	49	1516
04615310437350	Butte	Paradise Unified	Paradise Senior High	26	1	0	0	1	2	182	16	0	228	1516
04615316112585	Butte	Paradise Unified	HomeTech Charter	2	0	0	0	0	0	18	2	0	22	1516
04755070433946	Butte	Gridley Unified	Esperanza High (Continuation)	6	0	0	0	0	0	7	0	2	15	1516
04755070433953	Butte	Gridley Unified	Gridley High	92	1	3	0	1	0	55	0	0	152	1516
05100580530048	Calaveras	Calaveras County Office of Education	Calaveras River Academy	1	1	0	0	0	0	4	0	0	6	1516
05100580530154	Calaveras	Calaveras County Office of Education	Mountain Oaks	14	1	0	0	0	0	52	4	0	71	1516
05100589010745	Calaveras	Calaveras County Office of Education	Oakendell Community	3	0	0	0	0	0	1	0	0	4	1516
05615560530014	Calaveras	Bret Harte Union High	Vallecito Continuation High	7	1	0	0	0	1	20	1	0	30	1516
05615560530121	Calaveras	Bret Harte Union High	John Vierra High	0	0	0	0	0	0	1	0	0	1	1516
05615560532507	Calaveras	Bret Harte Union High	Bret Harte Union High	26	6	0	1	1	0	94	11	0	139	1516
05615640530022	Calaveras	Calaveras Unified	Gold Strike High	2	0	0	0	0	0	15	0	0	17	1516
05615640530055	Calaveras	Calaveras Unified	Calaveras Unified Alternative-Sierra Hills Educati	3	0	0	0	0	1	26	1	0	31	1516
05615640531509	Calaveras	Calaveras Unified	Calaveras High	31	2	2	0	1	2	169	4	0	211	1516
06100660630111	Colusa	Colusa County Office of Education	S. William Abel Community	2	0	0	0	0	0	1	0	0	3	1516
06615980630012	Colusa	Colusa Unified	Colusa Alternative High (Continuation)	7	0	0	0	0	0	2	0	0	9	1516
06615980630046	Colusa	Colusa Unified	Colusa Alternative Home	11	1	0	0	0	0	5	0	0	17	1516
06615980631259	Colusa	Colusa Unified	Colusa High	43	0	1	1	0	0	27	0	0	72	1516
06616060634758	Colusa	Maxwell Unified	Maxwell Sr High	16	1	0	0	0	0	11	0	0	28	1516
06616140630087	Colusa	Pierce Joint Unified	Arbuckle Alternative High (Continuation)	4	0	0	0	0	0	1	0	0	5	1516
06616140635250	Colusa	Pierce Joint Unified	Pierce High	82	1	0	1	0	2	25	0	0	111	1516
06616220630038	Colusa	Williams Unified	Mid Valley High (Continuation)	7	0	0	0	0	0	0	0	0	7	1516
06616220637504	Colusa	Williams Unified	Williams Junior/Senior High	70	0	3	1	0	0	6	0	0	80	1516
07100740114470	Contra Costa	Contra Costa County Office of Education	Making Waves Academy	59	0	2	0	1	10	0	0	0	72	1516
07100740120444	Contra Costa	Contra Costa County Office of Education	Contra Costa Juvenile Court School	11	0	0	0	0	16	3	0	0	30	1516
07100740730242	Contra Costa	Contra Costa County Office of Education	Delta Vista High	5	0	1	0	0	9	2	1	0	18	1516
07100740730614	Contra Costa	Contra Costa County Office of Education	Golden Gate Community	2	0	0	0	0	2	1	0	1	6	1516
07100740731380	Contra Costa	Contra Costa County Office of Education	Clayton Valley Charter High	101	2	34	2	31	14	248	10	2	444	1516
07616300000001	Contra Costa	Acalanes Union High	Nonpublic, Nonsectarian Schools	0	0	2	0	0	0	4	0	0	6	1516
07616300107524	Contra Costa	Acalanes Union High	Acalanes Center for Independent Study	10	0	2	0	0	0	25	5	0	42	1516
07616300730283	Contra Costa	Acalanes Union High	Acalanes High	20	0	30	0	5	2	244	30	0	331	1516
07616300731125	Contra Costa	Acalanes Union High	Campolindo High	24	0	38	0	3	1	198	31	3	298	1516
07616300733725	Contra Costa	Acalanes Union High	Las Lomas High	31	1	31	2	15	8	239	20	3	350	1516
07616300734244	Contra Costa	Acalanes Union High	Miramonte High	23	0	35	2	5	4	172	20	5	266	1516
07616480000001	Contra Costa	Antioch Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	1	0	0	0	1	1516
07616480110494	Contra Costa	Antioch Unified	Bidwell Continuation High	27	0	1	0	3	40	8	2	0	81	1516
07616480117218	Contra Costa	Antioch Unified	Dozier-Libbey Medical High	41	2	12	1	14	27	34	6	0	137	1516
07616480730101	Contra Costa	Antioch Unified	Live Oak High (Continuation)	38	1	0	2	1	21	9	2	0	74	1516
07616480730259	Contra Costa	Antioch Unified	Prospects High (Alternative)	49	1	2	2	1	28	32	3	1	119	1516
07616480730465	Contra Costa	Antioch Unified	Deer Valley High	150	5	38	6	50	176	105	31	0	561	1516
07616480730861	Contra Costa	Antioch Unified	Antioch High	145	3	8	5	16	48	70	12	0	307	1516
07616630130930	Contra Costa	Byron Union Elementary	Vista Oaks Charter	18	0	1	1	0	0	14	1	0	35	1516
07616970737023	Contra Costa	John Swett Unified	John Swett High	42	0	15	1	12	21	16	8	0	115	1516
07616970737619	Contra Costa	John Swett Unified	Willow High	3	0	1	0	0	5	5	3	0	17	1516
07617210000001	Contra Costa	Liberty Union High	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	2	0	0	2	1516
07617210107797	Contra Costa	Liberty Union High	Heritage High	125	2	36	6	53	51	286	16	0	575	1516
07617210730457	Contra Costa	Liberty Union High	Freedom High	236	5	12	5	32	48	196	25	1	560	1516
07617210730572	Contra Costa	Liberty Union High	Independence High	46	0	1	0	2	8	64	7	0	128	1516
07617210733980	Contra Costa	Liberty Union High	Liberty High	185	3	4	0	13	32	233	47	0	517	1516
07617210733998	Contra Costa	Liberty Union High	La Paloma High (Continuation)	15	0	1	1	6	11	17	1	0	52	1516
07617390730440	Contra Costa	Martinez Unified	Vicente Martinez High	5	0	0	0	0	2	12	2	0	21	1516
07617390730473	Contra Costa	Martinez Unified	Briones (Alternative)	5	0	0	0	0	2	8	4	0	19	1516
07617390730549	Contra Costa	Martinez Unified	Alhambra Senior High	70	1	11	1	12	1	129	24	1	250	1516
07617540000000	Contra Costa	Mt. Diablo Unified	District Office	1	0	0	0	0	0	0	0	0	1	1516
07617540000001	Contra Costa	Mt. Diablo Unified	Nonpublic, Nonsectarian Schools	1	0	0	0	0	1	4	1	0	7	1516
07617540730044	Contra Costa	Mt. Diablo Unified	Northgate High	46	2	67	3	14	7	235	5	2	381	1516
07617540730317	Contra Costa	Mt. Diablo Unified	Horizons School: Independent Study	12	0	2	0	3	0	28	1	0	46	1516
07617540730333	Contra Costa	Mt. Diablo Unified	Gateway High (Continuation)	7	0	0	0	0	1	1	0	0	9	1516
07617540730358	Contra Costa	Mt. Diablo Unified	Prospect High (Continuation)	3	0	0	0	0	0	11	0	0	14	1516
07617540730416	Contra Costa	Mt. Diablo Unified	Crossroads High (Alternative)	9	0	0	0	0	0	0	0	0	9	1516
07617540730424	Contra Costa	Mt. Diablo Unified	Summit High (Continuation)	33	1	2	0	0	7	16	2	0	61	1516
07617540730655	Contra Costa	Mt. Diablo Unified	Diablo Community Day	0	0	0	0	0	0	1	0	0	1	1516
07617540731646	Contra Costa	Mt. Diablo Unified	College Park High	99	3	47	1	21	15	227	7	3	423	1516
07617540731836	Contra Costa	Mt. Diablo Unified	Concord High	112	0	19	5	23	18	115	5	3	300	1516
07617540734566	Contra Costa	Mt. Diablo Unified	Mt. Diablo High	162	0	16	10	12	20	17	8	0	245	1516
07617540734764	Contra Costa	Mt. Diablo Unified	Olympic Continuation High	62	1	1	3	2	11	33	2	0	115	1516
07617540737809	Contra Costa	Mt. Diablo Unified	Ygnacio Valley High	122	0	9	0	12	7	29	5	1	185	1516
07617880730184	Contra Costa	Pittsburg Unified	Black Diamond High (Continuation)	46	0	0	0	1	22	5	2	0	76	1516
07617880735407	Contra Costa	Pittsburg Unified	Pittsburg Senior High	364	1	29	11	54	120	29	13	0	621	1516
07617960000000	Contra Costa	West Contra Costa Unified	District Office	5	0	3	0	1	1	0	0	0	10	1516
07617960101477	Contra Costa	West Contra Costa Unified	Leadership Public Schools: Richmond	102	1	2	0	0	3	0	0	0	108	1516
07617960730291	Contra Costa	West Contra Costa Unified	Middle College High	26	0	10	2	7	15	3	0	0	63	1516
07617960730325	Contra Costa	West Contra Costa Unified	Vista High (Alternative)	28	0	2	0	0	10	6	4	0	50	1516
07617960730598	Contra Costa	West Contra Costa Unified	Hercules High	43	1	54	0	64	66	13	1	0	242	1516
07617960732164	Contra Costa	West Contra Costa Unified	De Anza High	123	0	35	6	19	65	24	7	0	279	1516
07617960732941	Contra Costa	West Contra Costa Unified	El Cerrito High	87	0	66	1	9	72	51	6	0	292	1516
07617960733253	Contra Costa	West Contra Costa Unified	Greenwood Academy	51	0	4	1	4	20	2	2	1	85	1516
07617960733659	Contra Costa	West Contra Costa Unified	John F. Kennedy High	92	0	9	0	4	35	1	2	0	143	1516
07617960735316	Contra Costa	West Contra Costa Unified	Pinole Valley High	112	0	40	1	24	43	32	8	0	260	1516
07617960735902	Contra Costa	West Contra Costa Unified	Richmond High	282	0	9	0	5	10	4	0	1	311	1516
07618040000001	Contra Costa	San Ramon Valley Unified	Nonpublic, Nonsectarian Schools	0	0	1	0	0	0	1	0	0	2	1516
07618040113118	Contra Costa	San Ramon Valley Unified	Dougherty Valley High	39	0	378	0	34	19	92	25	0	587	1516
07618040730051	Contra Costa	San Ramon Valley Unified	California High	77	0	126	4	19	11	309	58	0	604	1516
07618040730218	Contra Costa	San Ramon Valley Unified	Venture (Alternative)	6	0	5	0	2	7	52	4	1	77	1516
07618040734368	Contra Costa	San Ramon Valley Unified	Monte Vista High	38	0	106	2	13	8	393	28	0	588	1516
07618040736504	Contra Costa	San Ramon Valley Unified	San Ramon Valley High	47	1	25	0	7	2	390	23	0	495	1516
07618040736819	Contra Costa	San Ramon Valley Unified	Del Amigo High (Continuation)	5	0	4	1	1	0	21	6	0	38	1516
08100820106625	Del Norte	Del Norte County Office of Education	Elk Creek	1	0	1	0	0	0	1	0	0	3	1516
08100820106666	Del Norte	Del Norte County Office of Education	Bar-O	3	0	0	0	0	3	1	0	0	7	1516
08100820830042	Del Norte	Del Norte County Office of Education	Del Norte Community	0	1	0	0	0	0	1	0	0	2	1516
08100820830059	Del Norte	Del Norte County Office of Education	Castle Rock	14	15	2	0	0	2	56	3	0	92	1516
08618200833004	Del Norte	Del Norte County Unified	Del Norte High	42	14	20	0	2	0	98	1	0	177	1516
08618200836205	Del Norte	Del Norte County Unified	Sunset High	7	8	2	0	0	1	20	1	0	39	1516
09100900000001	El Dorado	El Dorado County Office of Education	Nonpublic, Nonsectarian Schools	1	0	0	0	0	0	0	0	0	1	1516
09100900106047	El Dorado	El Dorado County Office of Education	Blue Ridge	0	0	0	0	0	0	1	0	0	1	1516
09100900930016	El Dorado	El Dorado County Office of Education	Golden Ridge	0	0	0	0	0	0	2	0	0	2	1516
09100900930123	El Dorado	El Dorado County Office of Education	Charter Community School Home Study Academy	14	4	0	0	0	0	53	2	0	73	1516
09100900930131	El Dorado	El Dorado County Office of Education	Rite of Passage	24	1	0	0	0	13	4	0	0	42	1516
09618530000001	El Dorado	El Dorado Union High	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	2	0	0	2	1516
09618530101808	El Dorado	El Dorado Union High	Mountain View High	4	0	0	0	0	1	14	1	0	20	1516
09618530930081	El Dorado	El Dorado Union High	Oak Ridge High	59	2	52	1	14	9	376	25	1	539	1516
09618530930164	El Dorado	El Dorado Union High	Union Mine High	42	2	4	3	0	3	188	11	0	253	1516
09618530930214	El Dorado	El Dorado Union High	EDUHSD Virtual Academy at Shenandoah	1	0	0	0	0	1	13	2	0	17	1516
09618530930222	El Dorado	El Dorado Union High	Vista High	5	0	0	0	0	0	23	2	0	30	1516
09618530932756	El Dorado	El Dorado Union High	El Dorado High	48	5	2	1	1	1	214	10	0	282	1516
09618530934554	El Dorado	El Dorado Union High	Independence Continuation	19	2	0	0	0	1	46	2	0	70	1516
09618530936302	El Dorado	El Dorado Union High	Ponderosa High	50	2	8	1	2	2	309	18	1	393	1516
09619030930040	El Dorado	Lake Tahoe Unified	Mt. Tallac High	14	1	1	0	0	2	21	0	0	39	1516
09619030930107	El Dorado	Lake Tahoe Unified	Transitional Learning Center (Continuation)	4	0	0	0	0	0	2	0	0	6	1516
09619030937805	El Dorado	Lake Tahoe Unified	South Tahoe High	78	1	3	0	13	4	111	1	4	215	1516
09737830121566	El Dorado	Black Oak Mine Unified	American River Charter	0	0	0	0	0	1	2	0	0	3	1516
09737830930073	El Dorado	Black Oak Mine Unified	Golden Sierra Junior Senior High	9	0	1	0	0	0	69	1	0	80	1516
09737830930099	El Dorado	Black Oak Mine Unified	Divide High	0	0	0	0	0	0	2	0	0	2	1516
10101080109991	Fresno	Fresno County Office of Education	Crescent View West Charter	67	1	2	0	0	7	18	4	0	99	1516
10101080111682	Fresno	Fresno County Office of Education	Hume Lake Charter	1	0	0	0	0	0	5	0	0	6	1516
10101080119628	Fresno	Fresno County Office of Education	Big Picture Educational Academy	10	0	1	0	0	2	1	0	0	14	1516
10101081030337	Fresno	Fresno County Office of Education	Fresno County Court	12	0	0	0	0	2	3	1	0	18	1516
10101081030899	Fresno	Fresno County Office of Education	Violet Heintz Education Academy	3	0	0	0	0	0	0	0	0	3	1516
10101081030923	Fresno	Fresno County Office of Education	Kermit Koontz Education Complex	3	0	0	0	0	0	0	0	0	3	1516
10101086069488	Fresno	Fresno County Office of Education	Fresno County Special Education Local Plan	2	1	0	0	0	1	0	0	0	4	1516
10621170110270	Fresno	Clovis Unified	Clovis Community Day Secondary	0	0	1	0	0	0	0	0	0	1	1516
10621170113555	Fresno	Clovis Unified	Clovis North High	118	2	100	0	15	13	281	31	0	560	1516
10621170118018	Fresno	Clovis Unified	Clovis Online Charter	27	0	6	0	0	3	45	2	0	83	1516
10621171030196	Fresno	Clovis Unified	Clovis West High	176	2	45	2	5	25	203	14	0	472	1516
10621171030469	Fresno	Clovis Unified	Enterprise Alternative	5	0	0	0	0	0	16	1	0	22	1516
10621171030501	Fresno	Clovis Unified	Buchanan High	169	3	66	1	16	20	339	9	0	623	1516
10621171030683	Fresno	Clovis Unified	Clovis East High	165	3	117	4	9	16	128	10	0	452	1516
10621171031004	Fresno	Clovis Unified	Gateway High (Continuation)	29	2	0	0	1	2	24	2	0	60	1516
10621171031053	Fresno	Clovis Unified	Clovis High	216	5	51	1	8	13	292	20	0	606	1516
